sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
1077,2,1051,The car is being repaired. The car is getting repaired.,The car is being repaired. The car is getting repaired.,-0.3042,0.0035,400.802,404.126,transcript_media/en/ZS_F2_1077_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 06:40.80-06:44.13,
1078,2,1051,A bridge is being built. A bridge is getting built.,A bridge is being built. A bridge is getting built.,-0.2846,0.0094,414.354,417.487,transcript_media/en/ZS_F2_1078_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 06:54.35-06:57.49,
1079,2,1051,The windows are being washed. The windows are getting washed.,The windows are being washed. The windows are getting washed.,-0.0885,0.0204,427.770,431.476,transcript_media/en/ZS_F2_1079_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 07:07.77-07:11.48,
1080,2,1051,The grass is being cut.,The grass is being cut.,-0.2941,0.0124,441.628,442.952,transcript_media/en/ZS_F2_1080_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 07:21.63-07:22.95,
1081,2,1051,有人正在修剪草皮,有人正在修剪草皮,-0.3221,0.0223,450.681,452.490,transcript_media/en/ZS_F2_1081_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 07:30.68-07:32.49,
1082,2,1051,The office is being cleaned.,The office is being cleaned.,-0.5812,0.0566,460.011,461.878,transcript_media/en/ZS_F2_1082_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 07:40.01-07:41.88,
1083,2,1051,衬衫已经被运过了。,衬衫已经被运过了。,-0.4339,0.0118,473.905,475.639,transcript_media/en/ZS_F2_1083_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 07:53.91-07:55.64,
1084,2,1051,The window got broken.,The window got broken.,-0.3567,0.0256,485.143,486.332,transcript_media/en/ZS_F2_1084_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 08:05.14-08:06.33,
1085,2,1051,The roof is being repaired.,The roof is being repaired.,-0.3470,0.0043,496.159,497.673,transcript_media/en/ZS_F2_1085_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 08:16.16-08:17.67,
1086,2,1051,屋顶正在修缮中。,屋顶正在修缮中。,-0.2947,0.0298,504.997,506.683,transcript_media/en/ZS_F2_1086_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 08:25.00-08:26.68,
1087,2,1051,汽车被损坏了。,汽车被损坏了。,-0.2401,0.0756,513.594,515.079,transcript_media/en/ZS_F2_1087_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 08:33.59-08:35.08,
1088,2,1051,房子正在被拆除,房子正在被拆除,-0.4027,0.0240,527.299,529.072,transcript_media/en/ZS_F2_1088_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 08:47.30-08:49.07,
1089,2,1051,树被砍了。,树被砍了。,-0.4393,0.0316,541.127,542.485,transcript_media/en/ZS_F2_1089_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 09:01.13-09:02.48,
1090,2,1051,They got invited to a party.,They got invited to a party.,-0.3014,0.0127,552.267,553.864,transcript_media/en/ZS_F2_1090_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 09:12.27-09:13.86,
1091,2,1051,I can't use my office right now. It's being painted.,I can't use my office right now. It's being painted.,-0.1670,0.0044,564.496,567.379,transcript_media/en/ZS_F2_1091_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 09:24.50-09:27.38,
1092,2,1051,We didn't go to the party. We weren't invited.,We didn't go to the party. We weren't invited.,-0.2111,0.0189,580.369,582.839,transcript_media/en/ZS_F2_1092_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 09:40.37-09:42.84,
1093,2,1051,The washing machine was broken. It's been repaired now.,The washing machine was broken. It's been repaired now.,-0.1512,0.0071,595.262,598.375,transcript_media/en/ZS_F2_1093_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 09:55.26-09:58.37,
1094,2,1051,The washing machine was getting repaired yesterday afternoon.,The washing machine was getting repaired yesterday afternoon.,-0.1816,0.0069,611.376,614.518,transcript_media/en/ZS_F2_1094_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 10:11.38-10:14.52,
1095,2,1051,A factory is a place where things are made.,A factory is a place where things are made.,-0.1839,0.0033,625.692,627.825,transcript_media/en/ZS_F2_1095_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 10:25.69-10:27.83,
1096,2,1051,How old are these houses? When were they built?,How old are these houses? When were they built?,-0.1769,0.0184,639.288,641.700,transcript_media/en/ZS_F2_1096_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 10:39.29-10:41.70,
1097,2,1051,Is the computer being used at the moment?,Is the computer being used at the moment?,-0.2337,0.0471,654.790,656.705,transcript_media/en/ZS_F2_1097_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 10:54.79-10:56.70,
1098,2,1051,"电脑现在有人在用吗? 有,鲍里斯在用。","电脑现在有人在用吗? 有,鲍里斯在用。",-0.2916,0.0511,667.089,670.713,transcript_media/en/ZS_F2_1098_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 11:07.09-11:10.71,
1099,2,1051,"我没见过这些花儿,它们叫什么?","我没见过这些花儿,它们叫什么?",-0.1149,0.0298,683.488,685.862,transcript_media/en/ZS_F2_1099_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 11:23.49-11:25.86,
1100,2,1051,我的墨镜昨天在海边被偷了。,我的墨镜昨天在海边被偷了。,-0.1634,0.0046,698.110,700.353,transcript_media/en/ZS_F2_1100_en.mp3,GLOSSIKA-ENZS-F2-GMS-1051A.mp3,F2-GMS-1051A 11:38.11-11:40.35,
1101,2,1101,I was working when she arrived.,I was working when she arrived.,-0.2396,0.0035,8.969,10.767,transcript_media/en/ZS_F2_1101_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 00:08.97-00:10.77,
1102,2,1101,"It wasn't raining, so we didn't need an umbrella.","It wasn't raining, so we didn't need an umbrella.",-0.2131,0.0110,21.449,24.013,transcript_media/en/ZS_F2_1102_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 00:21.45-00:24.01,
1103,2,1101,What were you doing at 3 o'clock?,What were you doing at 3 o'clock?,-0.2511,0.0411,37.660,39.193,transcript_media/en/ZS_F2_1103_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 00:37.66-00:39.19,
1104,2,1101,These offices aren't cleaned every day.,These offices aren't cleaned every day.,-0.2010,0.0077,51.880,53.821,transcript_media/en/ZS_F2_1104_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 00:51.88-00:53.82,
1105,2,1101,The office was cleaned yesterday. The office got cleaned yesterday.,The office was cleaned yesterday. The office got cleaned yesterday.,-0.3057,0.0084,66.632,70.294,transcript_media/en/ZS_F2_1105_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 01:06.63-01:10.29,
1106,2,1101,How was the window broken? How did the window get broken?,How was the window broken? How did the window get broken?,-0.2591,0.0303,82.265,85.363,transcript_media/en/ZS_F2_1106_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 01:22.26-01:25.36,
1107,2,1101,I've lived in this house for 10 years.,I've lived in this house for 10 years.,-0.2156,0.0039,94.894,97.053,transcript_media/en/ZS_F2_1107_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 01:34.89-01:37.05,
1108,2,1101,Dietrich has never ridden a horse.,Dietrich has never ridden a horse.,-0.1509,0.0048,109.812,111.833,transcript_media/en/ZS_F2_1108_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 01:49.81-01:51.83,
1109,2,1101,Philippa hasn't been to South America.,Philippa hasn't been to South America.,-0.2858,0.0403,123.159,125.255,transcript_media/en/ZS_F2_1109_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 02:03.16-02:05.25,
1110,2,1101,Where have Daisuke and Aiko gone?,Where have Daisuke and Aiko gone?,-0.1719,0.0215,136.939,138.762,transcript_media/en/ZS_F2_1110_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 02:16.94-02:18.76,
1111,2,1101,"I like coffee, but I don't like tea.","I like coffee, but I don't like tea.",-0.1327,0.0140,150.237,152.219,transcript_media/en/ZS_F2_1111_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 02:30.24-02:32.22,
1112,2,1101,Gabrielle doesn't go out very often.,Gabrielle doesn't go out very often.,-0.1825,0.0122,164.517,166.458,transcript_media/en/ZS_F2_1112_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 02:44.52-02:46.46,
1113,2,1101,What do you usually do on weekends?,What do you usually do on weekends?,-0.2003,0.0500,176.912,178.838,transcript_media/en/ZS_F2_1113_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 02:56.91-02:58.84,
1114,2,1101,Does Fyodor live alone?,Does Fyodor live alone?,-0.1140,0.0140,189.116,190.625,transcript_media/en/ZS_F2_1114_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 03:09.12-03:10.62,
1115,2,1101,I didn't watch TV yesterday.,I didn't watch TV yesterday.,-0.3332,0.0182,202.137,203.636,transcript_media/en/ZS_F2_1115_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 03:22.14-03:23.64,
1116,2,1101,It didn't rain last week.,It didn't rain last week.,-0.1769,0.0074,214.340,215.670,transcript_media/en/ZS_F2_1116_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 03:34.34-03:35.67,
1117,2,1101,What time did Fabio and Donatella go out?,What time did Fabio and Donatella go out?,-0.1182,0.0097,226.917,229.538,transcript_media/en/ZS_F2_1117_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 03:46.92-03:49.54,
1118,2,1101,Do you work at night?,Do you work at night?,-0.2062,0.0247,242.474,243.400,transcript_media/en/ZS_F2_1118_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 04:02.47-04:03.40,
1119,2,1101,Where are they going?,Where are they going?,-0.2271,0.0132,253.535,254.459,transcript_media/en/ZS_F2_1119_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 04:13.54-04:14.46,
1120,2,1101,Why are you looking at me?,Why are you looking at me?,-0.2555,0.0392,264.976,266.205,transcript_media/en/ZS_F2_1120_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 04:24.98-04:26.21,
1121,2,1101,Does Xenia live near you?,Does Xenia live near you?,-0.2907,0.0151,276.618,278.128,transcript_media/en/ZS_F2_1121_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 04:36.62-04:38.13,
1122,2,1101,Do you like to cook?,Do you like to cook?,-0.2763,0.0211,289.996,290.844,transcript_media/en/ZS_F2_1122_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 04:50.00-04:50.84,
1123,2,1101,Is the sun shining?,Is the sun shining?,-0.1628,0.0188,300.371,301.695,transcript_media/en/ZS_F2_1123_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:00.37-05:01.69,
1124,2,1101,What time do the stores close?,What time do the stores close?,-0.2871,0.0165,310.886,312.800,transcript_media/en/ZS_F2_1124_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:10.89-05:12.80,
1125,2,1101,Is France working today?,Is France working today?,-0.4580,0.0471,322.954,324.470,transcript_media/en/ZS_F2_1125_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:22.95-05:24.47,
1126,2,1101,What does this word mean?,What does this word mean?,-0.3101,0.0177,335.790,336.982,transcript_media/en/ZS_F2_1126_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:35.79-05:36.98,
1127,2,1101,Are you feeling all right?,Are you feeling all right?,-0.3670,0.0739,347.981,349.075,transcript_media/en/ZS_F2_1127_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:47.98-05:49.08,
1128,2,1101,Heidi doesn't work at night.,Heidi doesn't work at night.,-0.2922,0.0164,359.030,360.441,transcript_media/en/ZS_F2_1128_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 05:59.03-06:00.44,
1129,2,1101,I'm very tired. I don't want to go out tonight.,I'm very tired. I don't want to go out tonight.,-0.1506,0.0176,371.327,373.998,transcript_media/en/ZS_F2_1129_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 06:11.33-06:14.00,
1130,2,1101,I'm very tired. I'm not going out tonight.,I'm very tired. I'm not going out tonight.,-0.1402,0.0095,386.658,389.234,transcript_media/en/ZS_F2_1130_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 06:26.66-06:29.23,
1131,2,1101,Takahiro's not working this week. He's on vacation.,Takahiro's not working this week. He's on vacation.,-0.1896,0.0181,401.489,404.336,transcript_media/en/ZS_F2_1131_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 06:41.49-06:44.34,
1132,2,1101,My parents are usually at home. They don't go out very often.,My parents are usually at home. They don't go out very often.,-0.1707,0.0103,417.300,420.428,transcript_media/en/ZS_F2_1132_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 06:57.30-07:00.43,
1133,2,1101,"Mitsuko has traveled a lot, but she doesn't speak any foreign languages.","Mitsuko has traveled a lot, but she doesn't speak any foreign languages.",-0.0795,0.0040,434.112,438.336,transcript_media/en/ZS_F2_1133_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 07:14.11-07:18.34,
1134,2,1101,You can turn off the television. I'm not watching it.,You can turn off the television. I'm not watching it.,-0.1636,0.0260,453.974,456.502,transcript_media/en/ZS_F2_1134_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 07:33.97-07:36.50,
1135,2,1101,"Flora has invited us to her party next week, but we're not going.","Flora has invited us to her party next week, but we're not going.",-0.1257,0.0156,468.355,471.769,transcript_media/en/ZS_F2_1135_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 07:48.35-07:51.77,
1136,2,1101,Where were your shoes made?,Where were your shoes made?,-0.3071,0.0070,488.381,489.629,transcript_media/en/ZS_F2_1136_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 08:08.38-08:09.63,
1137,2,1101,Did you go out last night?,Did you go out last night?,-0.1140,0.0341,501.367,502.480,transcript_media/en/ZS_F2_1137_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 08:21.37-08:22.48,
1138,2,1101,What were you doing at 10.30?,What were you doing at 10.30?,-0.3265,0.0233,512.722,514.144,transcript_media/en/ZS_F2_1138_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 08:32.72-08:34.14,
1139,2,1101,Where was your mother born?,Where was your mother born?,-0.3520,0.0285,525.450,526.608,transcript_media/en/ZS_F2_1139_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 08:45.45-08:46.61,
1140,2,1101,Has Marco gone home?,Has Marco gone home?,-0.3748,0.0111,538.729,539.970,transcript_media/en/ZS_F2_1140_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 08:58.73-08:59.97,
1141,2,1101,What time did he go?,What time did he go?,-0.0903,0.0089,550.151,551.252,transcript_media/en/ZS_F2_1141_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 09:10.15-09:11.25,
1142,2,1101,When were these houses built?,When were these houses built?,-0.3427,0.0083,561.597,563.000,transcript_media/en/ZS_F2_1142_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 09:21.60-09:23.00,
1143,2,1101,Has Constantine arrived yet?,Has Constantine arrived yet?,-0.2116,0.0221,574.651,576.440,transcript_media/en/ZS_F2_1143_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 09:34.65-09:36.44,
1144,2,1101,Why did you go home early?,Why did you go home early?,-0.2887,0.0358,586.565,587.804,transcript_media/en/ZS_F2_1144_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 09:46.57-09:47.80,
1145,2,1101,How long have they been married?,How long have they been married?,-0.3037,0.0146,598.779,600.071,transcript_media/en/ZS_F2_1145_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 09:58.78-10:00.07,
1146,2,1101,Milena has lost her passport.,Milena has lost her passport.,-0.3568,0.0035,611.053,612.674,transcript_media/en/ZS_F2_1146_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 10:11.05-10:12.67,
1147,2,1101,This bridge was built 10 years ago.,This bridge was built 10 years ago.,-0.2717,0.0125,623.565,625.557,transcript_media/en/ZS_F2_1147_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 10:23.57-10:25.56,
1148,2,1101,Have you finished your work yet?,Have you finished your work yet?,-0.2150,0.0236,636.417,637.752,transcript_media/en/ZS_F2_1148_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 10:36.42-10:37.75,
1149,2,1101,This town is always clean. The streets get cleaned every day.,This town is always clean. The streets get cleaned every day.,-0.1174,0.0195,647.779,651.551,transcript_media/en/ZS_F2_1149_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 10:47.78-10:51.55,
1150,2,1101,I've just made some coffee. Would you like some?,I've just made some coffee. Would you like some?,-0.1290,0.0129,666.821,668.819,transcript_media/en/ZS_F2_1150_en.mp3,GLOSSIKA-ENZS-F2-GMS-1101A.mp3,F2-GMS-1101A 11:06.82-11:08.82,
1151,2,1151,This is a very old photograph. It was taken a long time ago.,This is a very old photograph. It was taken a long time ago.,-0.1849,0.0385,0.000,3.279,transcript_media/en/ZS_F2_1151_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 00:00.00-00:03.28,
1152,2,1151,Palos bought a new car.,Palos bought a new car.,-0.4437,0.0183,14.355,17.483,transcript_media/en/ZS_F2_1152_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 00:14.35-00:17.48,
1153,2,1151,I'm going to take an umbrella with me. It's raining.,I'm going to take an umbrella with me. It's raining.,-0.1401,0.0149,29.641,31.425,transcript_media/en/ZS_F2_1153_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 00:29.64-00:31.42,
1154,2,1151,Why are you so tired? Did you go to bed late last night?,Why are you so tired? Did you go to bed late last night?,-0.0668,0.0182,43.556,45.776,transcript_media/en/ZS_F2_1154_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 00:43.56-00:45.78,
1155,2,1151,Where are the chocolates? Have you eaten all of them?,Where are the chocolates? Have you eaten all of them?,-0.2285,0.0356,58.965,62.208,transcript_media/en/ZS_F2_1155_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 00:58.96-01:02.21,
1156,2,1151,How's your new job? Are you enjoying it?,How's your new job? Are you enjoying it?,-0.1981,0.3660,75.874,78.449,transcript_media/en/ZS_F2_1156_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 01:15.87-01:18.45,
1157,2,1151,"My car was badly damaged in the accident, but I was okay.","My car was badly damaged in the accident, but I was okay.",-0.1440,0.0039,90.586,93.099,transcript_media/en/ZS_F2_1157_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 01:30.59-01:33.10,
1158,2,1151,"Juliana has a car, but she doesn't drive it very often.","Juliana has a car, but she doesn't drive it very often.",-0.1094,0.0032,107.020,110.456,transcript_media/en/ZS_F2_1158_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 01:47.02-01:50.46,
1159,2,1151,Kasumi isn't at home. She's gone away for a few days.,Kasumi isn't at home. She's gone away for a few days.,-0.1051,0.0150,124.931,127.435,transcript_media/en/ZS_F2_1159_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 02:04.93-02:07.44,
1160,2,1151,I don't understand the problem. Can you explain it again?,I don't understand the problem. Can you explain it again?,-0.1967,0.0315,140.701,143.529,transcript_media/en/ZS_F2_1160_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 02:20.70-02:23.53,
1161,2,1151,Ken Ichi's in his room. He's listening to music.,Ken Ichi's in his room. He's listening to music.,-0.2060,0.0303,156.144,159.400,transcript_media/en/ZS_F2_1161_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 02:36.14-02:39.40,
1162,2,1151,I don't know how to say this word. How is it pronounced?,I don't know how to say this word. How is it pronounced?,-0.1981,0.0356,172.026,174.504,transcript_media/en/ZS_F2_1162_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 02:52.03-02:54.50,
1163,2,1151,How do you open this window? Can you show me?,How do you open this window? Can you show me?,-0.1893,0.2030,186.798,190.049,transcript_media/en/ZS_F2_1163_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 03:06.80-03:10.05,
1164,2,1151,I cleaned my room yesterday.,I cleaned my room yesterday.,-0.2756,0.0157,202.982,206.455,transcript_media/en/ZS_F2_1164_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 03:22.98-03:26.45,
1165,2,1151,Henrik studied engineering in college.,Henrik studied engineering in college.,-0.3195,0.0082,219.022,220.791,transcript_media/en/ZS_F2_1165_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 03:39.02-03:40.79,
1166,2,1151,I've cleaned my room.,I've cleaned my room.,-0.3336,0.0375,232.965,235.274,transcript_media/en/ZS_F2_1166_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 03:52.97-03:55.27,
1167,2,1151,Magda's lived in Miami for 13 years.,Magda's lived in Miami for 13 years.,-0.2581,0.0027,245.930,247.617,transcript_media/en/ZS_F2_1167_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 04:05.93-04:07.62,
1168,2,1151,These rooms are cleaned every day. These rooms get cleaned every day.,These rooms are cleaned every day. These rooms get cleaned every day.,-0.2498,0.0071,260.047,262.726,transcript_media/en/ZS_F2_1168_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 04:20.05-04:22.73,
1169,2,1151,My car's been repaired.,My car's been repaired.,-0.3895,0.0013,276.504,278.762,transcript_media/en/ZS_F2_1169_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 04:36.50-04:38.76,
1170,2,1151,I made a cake yesterday.,I made a cake yesterday.,-0.2932,0.0091,289.928,291.400,transcript_media/en/ZS_F2_1170_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 04:49.93-04:51.40,
1171,2,1151,I've made some coffee.,I've made some coffee.,-0.2402,0.0038,301.485,303.174,transcript_media/en/ZS_F2_1171_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 05:01.49-05:03.17,
1172,2,1151,Somebody broke this window last night.,Somebody broke this window last night.,-0.1636,0.0046,313.293,314.588,transcript_media/en/ZS_F2_1172_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 05:13.29-05:14.59,
1173,2,1151,Somebody's broken this window.,Somebody's broken this window.,-0.1760,0.0057,325.387,327.373,transcript_media/en/ZS_F2_1173_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 05:25.39-05:27.37,
1174,2,1151,This window was broken last night. This window got broken last night.,This window was broken last night. This window got broken last night.,-0.2586,0.0244,338.342,340.088,transcript_media/en/ZS_F2_1174_en.mp3,GLOSSIKA-ENZS-F2-GMS-1151A.mp3,F2-GMS-1151A 05:38.34-05:40.09,
